user_id,products,reviews
6451058,209,29
6468860,425,82
6494133,142,31
6505728,297,84
6545527,44,25
6553708,430,53
6588899,157,39
6599762,407,29
6600599,364,55
6613988,553,39
6620778,78,33
6632428,975,82
6652260,537,32
6660485,182,37
6674931,92,32
6740980,1149,26
6749214,422,61
6753875,101,34
6767359,140,27
6788740,140,25
6804580,68,26
6811673,339,33
6815799,461,31
6827438,568,25
6830999,662,45
6941919,224,24
6951519,151,46
6964231,628,32
7012781,180,39
7021937,380,59
7035828,116,27
7072764,465,31
7095621,613,30
7135826,75,50
7148648,477,87
7156634,85,28
7183862,584,31
7194135,621,28
7229646,504,64
7237172,393,33
7245025,615,26
7247352,220,44
7249477,106,31
7292854,222,25
7293770,226,24
7306278,300,29
7308555,344,34
7327575,259,27
7363791,362,29
7376573,308,35
7424358,165,32
7425739,406,43
7439820,381,36
7458584,393,42
7507566,192,78
7516101,50,26
7533897,188,56
7556589,222,27
7592116,470,36
7611996,104,37
7621504,1411,37
7623350,244,45
7638299,154,25
7670408,401,65
7670719,385,48
7687536,301,40
7708103,175,33
7723999,117,41
7741149,905,32
7754449,204,38
7763826,308,55
7766445,414,40
7780479,228,30
7791123,261,74
7803514,95,27
7833614,1838,202
7838514,261,53
7838785,463,59
7882055,189,28
7886856,74,38
7891557,377,38
7899351,111,25
7902051,166,40
7939534,715,28
7947433,245,29
7949202,293,25
8009505,208,60
8081806,120,35
8093621,986,27
8200218,113,48
8223285,168,28
8228620,149,33
8228777,619,70
8268693,218,54
8287809,140,72
8296488,467,65
8307673,190,31
8323029,285,83
8333049,492,31
8346776,235,25
8368614,177,26
8371180,144,29
8379899,110,42
8392451,107,37
8396321,546,92
8403236,272,47
8418350,76,44
8454419,75,33
8465152,149,47
8521681,112,74
8532555,202,25
8536538,412,53
8545320,80,50
8561322,131,26
8582382,153,71
8617937,209,44
8631949,157,28
8695352,240,37
8707397,231,55
8711771,127,25
8727533,781,28
8751062,153,28
8751603,275,41
8799342,560,28
8807602,141,27
8845770,199,72
8861993,191,46
8892556,162,34
8898869,333,25
8904579,177,24
8906071,233,36
8931199,93,38
8976054,99,28
8987088,311,28
9000684,591,39
9036629,92,36
9037622,354,61
9074545,423,128
9084185,74,37
9145636,218,24
9146444,398,32
9153631,410,40
9159664,2185,46
9193121,227,24
9217857,158,43
9235365,193,49
9284593,132,42
9292897,399,25
9298903,1221,36
9348950,170,26
9356574,518,28
9375729,137,37
9377454,144,31
9394607,911,40
9400573,260,69
9470357,838,30
9476962,153,26
9497791,134,27
9519916,170,27
9542068,158,28
9555632,239,82
9555859,145,37
9558621,109,24
9589947,92,31
9635753,673,31
9656161,54,33
9704062,232,49
9731606,258,37
9796220,84,28
9823787,307,57
9826402,568,44
9862653,179,28
9892570,212,41
9910510,119,24
9968316,160,25
10011910,162,55
10030081,464,63
10048497,122,44
10087384,116,48
10093806,228,35
10167103,92,68
10199290,121,40
10209124,100,24
10219879,676,25
10238818,389,92
10247765,65,25
10282007,146,24
10285067,243,31
10297277,92,25
10328603,400,31
10353550,119,25
10380433,470,187
10408179,266,58
10430368,118,30
10461489,268,58
10477134,320,75
10495547,107,27
10506281,92,37
10540691,135,26
10587710,137,28
10698292,88,31
10707304,47,32
10718613,127,28
10745422,731,28
10749799,113,47
10841852,104,30
10859568,223,41
10949045,82,26
10980453,272,38
11033845,172,45
11040095,116,29
11045257,283,38
11064569,60,37
11085521,152,33
11127477,132,29
12213251,72,24
12223588,73,24
12234958,70,27
12235610,128,52
12247543,784,28
12249406,122,36
12249626,163,78
12278568,89,51
12327064,263,62
12337382,826,94
12483608,114,38
12506264,144,40
12512771,205,28
12515234,107,32
12543395,47,26
12556759,199,46
12574251,303,29
12576026,113,57
12591543,411,60
12603483,950,44
12641152,45,26
12643614,62,45
12646315,171,26
12731765,331,81
12814253,142,26
12816324,139,27
12887163,143,46
12947273,238,48
12960373,223,24
13001414,274,34
13018869,183,28
13051502,731,34
13055273,69,36
13110240,337,26
13148247,4835,27
13178828,107,25
13193763,317,167
13237297,246,37
13318941,202,54
13331047,101,58
13337963,58,28
13390913,175,57
13397716,208,30
13397796,65,53
13408843,441,73
13414099,316,24
13482623,274,24
13517903,246,54
13582106,121,37
13605996,70,28
13608490,142,29
13665574,116,35
13864735,232,50
13922129,463,45
14037381,92,51
14039888,1033,32
14118781,89,25
154689,222,27
224797,58,25
234469,229,56
344217,247,65
359416,356,58
460572,102,27
561187,104,28
615169,97,25
642188,80,24
804678,187,64
1017055,64,49
1056835,42,37
1308402,43,26
1440159,49,40
1474724,52,34
1616334,45,24
1644974,41,25
1664760,15,48
1713943,9,95
1942039,105,27
1960983,149,32
2004399,43,24
2046701,232,85
2196927,113,26
2344027,35,27
2458856,37,24
2658711,350,57
3126607,74,24
3203357,532,28
3543380,24,28
3669970,18,77
3677293,62,29
3717249,379,27
3804235,57,26
4300328,58,30
3949931,4469,24
5797678,258,25
11196761,1864,120
11523534,109,41
12092027,223,30
12184448,335,30
14202606,1538,78
3814768,793,97
4872845,110,24
6296267,732,27
9242010,1404,53
11317932,225,67
11514142,1679,44
11775585,390,41
11957045,2461,28
12465452,978,34
13450051,836,34
13596407,255,33
488452,11825,34
1342726,403,32
1507699,308,25
2507773,107,38
3150769,1093,51
3404966,883,26
3512687,944,26
4368401,70,26
4607347,873,44
4723839,274,67
4824144,1185,48
4868731,510,34
4958919,1069,32
5490754,3368,59
5858020,1225,28
5881537,413,26
6026481,1467,33
6207630,954,29
6397916,393,30
6431610,266,36
6619287,1806,34
6645509,932,40
6767341,902,27
6794984,220,30
6873341,321,48
6929226,474,30
6933239,1291,55
6973599,445,39
7247930,1102,25
7307957,273,39
7378129,309,26
7398017,165,26
7415804,715,26
7532947,849,31
7539068,1012,39
7719237,1163,381
7797803,114,33
7837630,439,38
7861629,429,35
7903809,1692,29
7935230,581,29
7968887,1661,29
8010558,338,24
8127628,1359,36
8141977,381,33
8160969,355,36
8198987,388,36
8216801,571,44
8240183,991,33
8248587,474,29
8262735,796,70
8317250,351,44
8439486,462,76
8479297,1200,58
8512924,295,25
8652925,729,46
8656918,1653,50
8740890,371,25
8900359,201,31
8986527,96,28
9032110,802,261
9082794,439,78
9286994,399,35
9351175,444,50
9376606,1865,37
9459372,77,34
9497472,293,33
9499536,433,38
9569789,411,30
9676770,244,29
9824343,682,37
9900107,211,25
9960067,1127,175
10061302,366,26
10064207,338,35
10065809,995,54
10087989,201,32
10110880,588,44
10170656,209,35
10253277,57,25
10425247,779,28
10450958,2693,115
10570005,226,25
10596363,349,24
10648978,784,76
10746045,452,65
10763457,459,47
10784946,646,46
10815478,580,44
10829839,1267,29
10882038,823,87
10918876,4486,145
10933022,4193,48
10935331,1107,47
10999654,295,77
11117617,394,104
11158160,673,32
11185905,318,29
11194097,409,27
11224717,661,363
11232298,3814,336
11233207,413,25
11236717,125,32
11238426,768,61
11242267,3533,62
11247989,149,25
11261478,169,29
11280010,796,194
11301766,1704,31
11302717,309,39
11337112,1043,42
11364021,477,42
11366821,477,147
11396095,768,30
11396632,1366,25
11405915,2113,35
11423979,175,29
11425894,432,28
11452738,181,152
11456179,493,27
11462619,603,54
11466808,150,28
11487594,327,59
11491378,151,24
11516786,2021,67
11519706,285,25
11522620,2443,25
11525533,97,31
11532782,1238,38
11564417,262,91
11568878,6236,27
11587757,568,62
11588041,396,29
11601942,697,48
11604234,2973,46
11608918,125,62
11611509,621,41
11613940,436,35
11639589,170,34
11644313,412,42
11646417,360,33
11654659,517,70
11658499,201,28
11665328,205,26
11676415,1704,36
11688325,688,128
11690603,685,37
11694492,964,312
11694981,442,26
11696552,626,34
11718975,810,37
11724978,122,92
11726239,349,48
11739785,271,35
11747297,501,36
11748960,10430,63
11754558,580,26
11762730,246,41
11786329,433,46
11791665,2905,32
11794816,872,52
11826036,398,28
11848352,266,26
11863203,588,30
11896253,412,24
11920619,1408,95
11935873,150,54
11936769,221,35
11949787,990,78
11971575,431,57
11999850,633,115
12011725,517,40
12015385,156,55
12030501,377,29
12040438,361,24
12041644,655,26
12044267,4360,41
12051299,1316,39
12075329,225,44
12101077,2566,41
12103655,285,27
12108702,273,114
12114303,678,28
12119674,775,27
12138769,265,52
12151016,659,25
12155666,478,27
12165443,633,30
12176857,197,36
12178015,451,138
12181194,381,26
12183714,329,30
12188619,234,160
12198368,1444,41
12210140,486,26
12213690,231,32
12219684,174,31
12219994,565,94
12236060,652,39
12297290,535,39
12332669,542,57
12381943,398,41
12392571,544,57
12476953,546,31
12498908,218,32
12522147,141,30
12523275,949,44
12535795,2278,42
12565015,380,39
12583762,233,38
12656187,1262,26
12743465,2028,32
12766555,288,39
12823556,547,24
12833853,183,24
12847418,1065,24
13049157,248,24
13135770,622,26
13238084,685,44
13254318,166,32
13270760,748,42
13308826,149,26
13335398,1370,26
13344201,274,31
13371536,2291,112
13414225,742,26
13525460,747,24
13692625,232,60
13700331,120,37
13802751,764,72
13836331,4473,207
13854092,310,36
13873264,94,43
13875119,186,32
13884605,515,65
13894464,464,37
13896588,141,26
13989939,42,28
14030549,117,27
14040912,587,26
14054502,1126,45
14110988,76,26
14111317,208,27
14131810,117,45
14195900,722,31
14197617,593,68
14239558,368,121
14240635,201,26
14262418,248,34
14274001,784,30
257,838,41
81787,551,36
154309,279,64
205943,214,26
258871,214,28
634451,182,24
669112,211,24
673554,581,159
677050,184,36
751348,182,33
900140,217,33
1179545,336,25
1298609,803,70
1298752,187,45
1311525,611,40
1313878,266,29
1352936,535,47
1368255,216,27
1374155,391,44
1447791,272,33
1539989,1630,35
1545328,551,122
1618674,230,28
1732066,5469,32
1836712,516,31
1849463,450,54
1940594,255,28
1958806,842,26
1958929,439,38
2068708,219,43
2085333,708,25
2097631,257,24
2222232,327,48
2256535,420,26
2264878,231,34
2504202,1283,59
2504405,680,55
2542202,319,24
2554854,174,31
2581081,472,26
2817023,2318,24
2867341,196,25
2946334,10313,265
2986398,64,29
2989951,776,65
3001638,417,25
3013214,278,64
3049497,164,48
3166369,579,34
3195128,510,39
3215539,1102,24
3262922,216,31
3294080,500,53
3315595,429,31
3317820,97,36
3504296,2375,70
3514881,145,28
3515236,217,25
3539680,226,26
3546957,216,24
3698719,1095,33
3742377,387,50
3757234,303,34
3812893,490,32
3847841,2242,90
3875124,228,32
3905475,282,28
3919909,225,27
3947848,318,35
3981416,323,63
3990534,776,118
4026689,278,81
4066351,499,28
4071866,201,32
4092560,598,69
4092968,489,30
4119856,200,91
4166584,1235,31
4255218,161,33
4265524,348,24
4302187,312,27
4320885,1929,93
4328125,323,44
4329234,172,35
4364925,269,32
4369890,143,27
4384779,568,44
4397133,719,48
4455739,524,39
4459549,3126,264
4514917,61,29
4525549,448,94
4540369,277,27
4560092,115,25
4565769,442,63
4659663,130,26
4678882,682,27
4683869,259,40
4688046,310,29
4692213,585,26
4768661,688,163
4791747,351,28
4809562,163,27
4811970,145,27
4863782,494,28
4871101,434,53
4890884,301,38
4904427,151,42
4906503,168,25
4929520,348,26
4964972,283,48
5003527,158,109
5011234,268,55
5019770,434,26
5020454,156,37
5029753,241,34
5029987,1590,25
5032965,153,32
5048668,183,33
5052532,92,24
5064438,154,25
5074444,171,33
5099395,149,48
5103314,131,29
5107614,831,24
5121516,96,25
5142435,2697,56
5142825,310,26
5143290,317,25
5153281,566,29
5154149,213,25
5161838,72,33
5180796,556,37
5181034,317,44
5193539,514,133
5194299,667,42
5218265,984,137
5219352,4337,31
5227723,663,27
5269837,195,29
5270345,110,34
5288120,2500,77
5325896,235,33
5341482,411,26
5344255,139,33
5365790,185,25
5395515,346,45
5396895,300,90
5402323,409,46
5411149,177,40
5433727,336,38
5438660,104,27
5447639,114,29
5454449,3554,28
5464973,101,24
5482791,302,26
5495347,641,40
5506704,882,26
5508211,111,51
5508636,49,29
5511888,364,64
5528256,299,24
5534299,529,52
5549350,107,36
5553917,659,24
5605412,78,28
5650642,417,30
5673882,206,56
5691101,149,24
5707578,316,37
5721612,333,74
5738888,234,39
5750248,292,59
5768226,426,94
5773363,281,143
5775870,238,41
5792138,189,27
5826013,80,24
5834685,190,34
5857416,128,26
5871294,483,28
5876067,110,32
5885972,512,42
5891999,136,34
5915432,149,36
5920294,249,32
5922217,331,28
5948827,2008,82
5974651,658,24
5977265,1258,32
5980512,222,33
5985030,1237,49
6023852,329,102
6040107,747,38
6078196,275,30
6089861,61,27
6110785,378,26
6128239,671,132
6131581,205,27
6147118,476,26
6151148,529,42
6174408,228,39
6198054,673,76
6208865,250,61
6232194,148,39
6257800,389,47
6285910,187,30
6325607,142,35
6328418,300,26
6356796,560,179
6369485,71,24
6372335,160,39
6377619,79,31
6384095,243,25
6389686,262,42
6391709,263,42
6401339,237,25
6402116,264,26
6425371,212,24
6463941,138,24
6471981,261,24
6484857,515,73
6525718,36,24
6526039,247,30
6552878,516,27
6570361,386,55
6575738,359,89
6583626,64,34
6631455,483,47
6655407,790,24
6658493,577,47
6668428,172,26
6674496,150,46
6695350,257,30
6700168,180,34
6706695,240,28
6746314,119,29
6789105,91,50
6803615,1219,42
6806145,1016,26
6823684,141,26
6833701,194,32
6834839,130,25
6839987,219,30
6882355,156,41
6882562,357,125
6901726,60,31
6910246,82,25
6988836,142,38
7011023,235,27
7027558,184,36
7109754,290,28
7114723,731,26
7118910,151,27
7121758,289,63
7124271,293,26
7140115,113,37
7182355,372,77
7184964,132,30
7244804,570,31
7250735,254,43
7266021,411,30
7266182,232,30
7269076,458,46
7274937,193,43
7306079,147,24
7313545,154,28
7314058,637,69
7338891,370,25
7354051,89,63
7357857,110,24
7391570,235,24
7400512,168,51
7412691,184,24
7454255,314,38
7456214,270,29
7461996,393,38
7469500,94,33
7471224,214,29
7474110,152,51
7501565,269,61
7506372,315,40
7531893,76,24
7544134,484,33
7564048,197,36
7590203,483,50
7595741,345,131
7607279,418,105
7612650,390,45
7628599,160,30
7655160,5078,48
7685827,239,34
7707926,380,33
7723371,378,34
7737031,254,60
7780436,857,39
7805818,1072,24
7853038,109,38
7861914,799,32
7871312,131,67
7884390,243,45
7901548,187,24
7901834,269,29
7929495,402,28
7932903,101,65
7937902,681,66
7961462,76,33
7974300,205,48
7975959,330,28
7991224,285,32
8009499,140,26
8009597,258,45
8018207,105,45
8042227,537,34
8062728,632,70
8092483,411,42
8104362,120,35
8113867,303,38
8136439,1753,47
8200820,383,26
8202666,175,28
8209702,242,30
8219947,81,37
8235464,1184,45
8283649,840,33
8284476,274,101
8304308,476,38
8329706,147,49
8351624,396,75
8355110,1032,150
8371524,94,74
8395457,364,190
8427329,1526,43
8482093,85,33
8492940,445,33
8517449,166,32
8522024,177,29
8531595,720,41
8612357,85,30
8630179,127,25
8634678,136,47
8660643,156,27
8705442,145,26
8740327,123,24
8741951,2102,72
8795913,169,60
8828737,72,25
8907399,350,66
8964743,109,31
8966601,378,24
8996571,365,57
9077213,96,38
9103159,247,37
9115011,208,30
9129254,98,25
9147810,191,67
9154868,102,36
9156713,152,58
9182088,98,63
9204005,94,50
9211277,673,39
9301908,75,39
9315639,42,40
9359989,113,27
9362467,67,24
9404643,165,33
9429866,234,27
9430357,457,34
9445575,92,48
9453734,350,26
9488665,95,41
9539082,98,29
9593566,613,28
9596329,114,27
9618712,136,47
9651462,50,30
9660243,242,32
9733995,258,37
9745178,70,28
9797416,44,33
9807140,557,46
9824920,269,73
9847145,235,41
9974344,142,42
10065179,287,94
10120184,118,24
10195891,223,24
10198722,42,26
10201574,74,27
10229967,83,24
10239208,385,82
10261882,2412,33
10281345,328,33
10319402,402,38
10361598,309,51
10384695,251,38
10392511,361,31
10459037,550,48
10460768,191,33
10473514,89,42
10536920,114,31
10539839,52,24
10555153,298,50
10555831,222,34
10562699,149,32
10677552,176,44
10825562,1288,281
10947978,187,76
11003855,416,38
11063887,775,84
11135878,112,41
11142966,148,43
11974054,97,29
12183807,59,27
12229690,177,42
12295499,56,44
12297282,68,28
12374648,67,29
12437465,1444,128
12486199,102,37
12498916,442,33
12524818,122,40
12574122,338,67
12610075,188,25
12679166,120,25
12680023,540,25
12729667,347,42
12752652,97,32
12754367,10285,222
12767098,273,48
12797307,82,33
12942712,344,26
12990185,136,28
13088839,113,25
13129858,82,44
13169679,212,25
13185155,194,31
13203996,187,26
13236742,60,30
13252775,343,29
13271617,234,51
13278416,223,71
13368438,69,26
13394471,209,29
13416711,97,61
13426536,125,33
13448245,259,30
13472964,146,54
13479538,67,30
13528770,231,35
13533518,376,80
13539927,486,55
13587869,97,35
13702754,92,31
13717063,78,56
13825151,182,30
13828531,102,24
13982393,84,25
13996007,210,30
14120184,383,221
64723,150,27
128685,97,42
161612,102,41
212056,52,26
254727,144,34
270584,75,24
280263,100,29
341487,73,24
387830,118,47
460947,250,56
466402,140,24
584030,98,31
670541,131,40
888115,66,29
977062,45,25
1013318,187,57
1052519,96,29
1103097,347,35
1170698,241,27
1178671,102,58
1323169,223,36
1331721,279,29
1423205,201,103
1444025,37,46
1454288,54,26
1664313,319,29
1921849,141,51
1929653,119,42
1931641,91,27
1941243,391,29
2033702,106,30
2062760,67,25
2098682,411,25
2148058,153,25
2257193,400,74
2407245,210,26
2661199,175,41
2813729,49,31
2822899,135,24
2887204,75,30
3552897,29,54
3561052,53,27
3810781,172,24
3956380,45,27
4164068,760,75
9142672,459,24
3333937,940,30
5369122,885,28
5057441,3676,24
5551710,148,24
5763215,4615,92
6764630,2406,82
7413652,618,65
7545021,507,40
8541163,512,26
10086205,725,48
11250420,823,70
11516211,608,100
11626700,861,58
11928030,407,26
12011205,3195,26
12197687,425,26
12239998,522,24
12924090,694,25
14006053,240,111
14022806,2364,129
62139,612,24
1458243,668,44
2688065,1768,129
4758979,672,56
4886006,294,28
4897727,187,33
4899692,866,43
5067630,1724,42
5110901,376,62
5434196,166,29
5483262,456,31
6219389,534,63
6320487,1570,25
6335285,1088,195
7106796,671,71
7229011,245,35
7261384,348,24
7377870,619,74
7380129,260,27
7645715,5277,24
7654039,697,35
7662569,10173,92
7764936,267,24
7829235,662,53
7937202,4131,134
7938137,111,27
8066258,544,31
8124682,1449,27
8163951,3911,41
8306321,292,28
8409861,888,116
8432712,530,32
8447562,549,44
8475716,2211,78
8504620,729,120
8569126,163,25
8645614,1309,35
9010514,312,25
9015346,408,46
9030048,880,28
9088251,2713,80
9186105,383,24
9223855,916,42
9295888,535,35
9337848,952,31
9362798,1047,162
9367240,559,27
9474755,566,47
9528522,1130,26
9604465,1511,316
9726660,121,42
9815277,755,29
9875583,102,30
10130330,462,32
10148775,829,26
10160703,830,182
10197790,789,34
10207309,634,27
10344707,157,38
10360201,773,36
10427483,954,26
10427599,714,62
10515186,940,44
10550531,221,24
10571050,180,37
10670778,628,38
10691986,395,71
10692802,295,73
10707111,130,45
10714407,3337,27
10714844,1230,30
10750570,199,24
10887676,487,33
10907193,670,31
10915842,236,28
10927007,628,48
10976708,473,44
11056888,385,40
11129518,358,53
11169554,730,40
11194791,524,34
11204468,1330,78
11207604,2389,718
11208339,566,46
11219601,569,27
11220987,365,48
11231217,676,28
11232902,936,91
11252669,1601,70
11259890,370,29
11277591,940,39
11280471,624,27
11281383,557,35
11303730,3656,63
11309352,962,30
11310518,335,51
11317174,122,40
11331823,614,26
11359964,1078,24
11361151,322,30
11361829,162,80
11363351,421,36
11379802,634,40
11386100,247,72
11394532,1868,36
11400801,295,45
11414154,447,24
11415211,377,73
11433772,1398,27
11434590,258,47
11441777,991,55
11460334,575,39
11474012,1158,118
11491658,328,33
11492840,461,31
11509106,953,38
11512639,903,26
11514275,686,56
11541534,415,44
11543141,686,48
11543225,769,25
11546102,960,70
11550861,408,50
11566643,173,26
11569726,245,25
11574833,584,31
11578978,1718,111
11595935,1298,26
11620260,4100,24
11632120,655,49
11658756,465,28
11664539,1284,77
11665228,293,58
11674071,320,41
11685041,280,73
11690503,2422,133
11702463,706,30
11706079,1942,147
11711459,404,56
11743475,1023,24
11753389,337,58
11759975,1019,28
11778890,567,80
11794073,250,64
11797158,117,27
11797422,1493,25
11822308,569,33
11824487,904,30
11850220,406,32
11863458,309,36
11869448,959,50
11901369,394,272
11947610,793,34
11955338,300,38
11959277,480,52
11959787,805,166
11996446,265,25
12002447,66,40
12075398,477,28
12085514,176,33
12104594,386,59
12121551,163,124
12165194,259,76
12167867,1263,107
12170230,572,38
12170389,915,35
12178244,1204,101
12181525,286,42
12197483,108,30
12242109,139,26
12333243,291,28
12339399,419,31
12362505,296,34
12366214,118,35
12394130,582,38
12430042,740,46
12430536,226,31
12430596,281,53
12449008,633,27
12497009,146,25
12499789,456,32
12577734,364,25
12580263,132,65
12633432,495,55
12691266,180,29
12759616,447,28
12767408,1685,48
12885842,276,39
12922810,451,81
12938555,371,60
12974142,359,28
13109163,295,24
13250439,106,39
13349521,605,78
13400671,271,28
13403854,621,51
13516075,238,28
13557749,149,31
13716849,150,28
13755272,512,24
13757134,138,25
13768156,74,43
13769209,583,31
13794951,1232,34
13807668,202,36
13853692,311,28
13917540,415,25
13928912,669,75
13945261,186,81
13948685,1097,42
13981392,1357,58
13987148,218,43
13992497,378,51
14026455,591,33
14028952,345,36
14052115,862,116
14056719,771,35
14097130,913,80
14137898,388,42
14168702,828,26
14203835,1228,76
14250927,1233,26
14256152,164,28
14267279,556,29
14294878,209,38
7481,2582,34
90036,711,24
102183,192,65
122183,681,44
184849,211,36
236108,211,29
276204,186,50
413626,350,28
426028,208,47
538088,220,51
569205,317,35
621823,339,31
648012,370,32
684379,694,34
744728,173,57
853423,379,42
855185,257,40
952318,414,48
1074974,921,29
1217851,553,35
1299423,637,65
1400265,512,46
1428951,272,37
1469055,795,40
1573752,382,32
1607885,458,24
1875480,332,35
2014372,576,28
2158066,1721,24
2189032,622,149
2216033,1995,30
2253523,188,36
2255111,156,26
2328803,270,24
2472363,546,27
2599180,954,97
2632062,368,28
2637614,97,41
2780811,329,29
2794160,196,48
2848245,8648,54
2886512,214,124
2923814,539,27
2945461,508,29
2982700,83,24
2994648,295,78
3051533,263,41
3091122,247,24
3095522,266,50
3112209,266,36
3288614,994,31
3289149,848,25
3303490,206,55
3368408,405,49
3380049,158,26
3425189,125,35
3442411,466,58
3454803,388,24
3461451,1637,213
3461911,1566,70
3464357,311,29
3518424,412,69
3554701,188,38
3633886,146,53
3691830,330,31
3697036,634,107
3715395,252,29
3717029,153,25
3784097,169,33
3790891,206,39
3904982,377,27
3983117,876,24
4051928,554,39
4074322,101,29
4083825,419,52
4100043,353,72
4112130,251,24
4154492,128,29
4154754,302,32
4159964,1023,54
4184231,465,29
4191668,114,30
4230750,180,25
4247761,280,29
4254104,632,36
4263155,292,43
4268941,529,62
4295962,719,88
4308009,181,82
4316834,2819,24
4320024,893,39
4336498,810,31
4349682,196,29
4384312,425,55
4396818,244,89
4411147,348,40
4419305,178,98
4454437,184,31
4493058,103,29
4494770,227,24
4538421,169,26
4562241,960,90
4566270,325,25
4604564,355,53
4618970,187,32
4619371,191,74
4633416,305,45
4664999,124,32
4699632,269,31
4700419,218,27
4702583,742,37
4709444,279,26
4742380,210,111
4747016,638,27
4756553,127,43
4770165,280,43
4792749,207,42
4809022,2553,59
4865566,251,39
4878168,144,28
4918825,251,38
4920833,326,26
4937762,322,29
4972736,566,36
4981035,3184,28
4981204,229,26
4988547,786,34
5035996,1440,80
5049902,279,100
5119601,400,58
5146032,577,41
5168322,214,25
5182950,179,27
5189838,356,32
5202055,220,44
5208125,1148,43
5217846,242,55
5230514,189,46
5273375,548,37
5278688,267,55
5283660,250,90
5305399,2012,25
5334517,300,55
5337952,174,26
5354821,154,53
5359720,609,54
5366124,199,26
5380948,162,25
5381672,277,41
5410923,273,35
5421587,331,36
5460065,45,41
5538789,169,24
5552785,364,46
5572349,319,112
5578777,94,34
5601084,525,28
5607298,262,25
5616691,785,27
5643653,376,35
5644586,764,226
5649691,335,72
5667935,578,96
5687977,174,62
5708090,32,24
5715770,108,30
5738997,106,24
5743822,209,24
5764102,186,26
5780507,1634,68
5781850,102,26
5788462,138,27
5795972,168,43
5798767,169,27
5804480,152,55
5819989,364,76
5821157,221,25
5835149,72,42
5838906,309,31
5839098,146,31
5841570,116,26
5867229,227,38
5887044,260,151
5900936,111,31
5907222,244,32
5912518,217,30
5914642,374,25
5935319,156,28
5955623,133,33
5959710,343,35
5975229,1488,37
5975312,413,143
6010376,303,31
6056390,206,25
6080540,322,34
6085119,207,37
6108131,242,24
6146728,134,25
6151248,124,29
6154107,312,50
6179096,189,27
6235232,120,28
6301798,1009,75
6329962,168,24
6341650,98,28
6344634,291,28
6363955,163,35
6376342,155,69
6382085,157,30
6388555,94,42
6392969,357,25
6394032,216,26
6398066,225,25
6409921,425,36
6409991,96,44
6494332,223,56
6501479,136,36
6522016,135,26
6525101,115,34
6535860,303,68
6557519,405,24
6558627,263,42
6562939,611,27
6583169,279,27
6585758,179,51
6610654,1512,54
6625041,180,46
6656514,4576,272
6663558,893,349
6664595,697,38
6682446,479,40
6684049,251,24
6684554,154,49
6686341,267,24
6690712,180,25
6710154,8418,110
6722536,188,28
6741358,1312,33
6764034,157,25
6766756,64,31
6772617,351,25
6789243,190,24
6790625,195,39
6793954,107,25
6816010,97,30
6839285,800,28
6855938,411,24
6859922,334,31
6879217,369,58
6904297,97,42
6925505,335,93
6978833,134,63
6979368,491,86
6981028,87,27
6989064,109,28
6992861,129,43
6994017,636,30
7059273,270,35
7071505,86,25
7108889,98,27
7114419,226,36
7132852,346,35
7139945,196,36
7165002,300,25
7166996,83,25
7187543,238,31
7214518,409,34
7229254,213,42
7242993,784,29
7243156,238,38
7274479,145,40
7292370,230,28
7293713,622,31
7294958,347,26
7326586,11383,118
7328575,163,30
7366758,384,144
7392443,364,29
7419269,153,43
7432343,278,24
7438484,795,125
7447030,53,29
7465113,92,31
7505724,217,34
7510222,123,27
7522626,353,34
7523456,129,27
7531591,57,25
7551309,397,58
7557473,319,25
7564481,141,63
7566652,797,24
7578754,170,29
7579473,302,32
7593572,340,79
7615430,1448,54
7617971,188,27
7630100,190,29
7631893,194,48
7635190,134,53
7648312,202,33
7670656,121,35
7672162,108,31
7701263,344,69
7704002,452,50
7737200,84,37
7831011,495,25
7843653,432,32
7866631,321,33
7877287,140,29
7905867,210,61
7930175,51,29
8006468,265,30
8018562,520,25
8039484,535,34
8073828,138,38
8121939,338,24
8137232,244,35
8150432,179,112
8200277,207,24
8209399,195,26
8212303,54,25
8216764,90,38
8224256,293,24
8235660,454,109
8245870,178,24
8248009,217,85
8268950,246,42
8277277,352,31
8299737,117,31
8303839,292,24
8355109,166,25
8355996,284,27
8499751,127,25
8534100,333,26
8591549,222,45
8597553,268,48
8633037,168,27
8635249,67,27
8650553,300,24
8748275,252,29
8788267,142,46
8794140,123,48
8805652,1459,41
8839083,215,86
8870224,1473,41
8896191,138,27
8940066,261,40
8972460,317,27
8984341,416,64
9050692,100,31
9052433,244,33
9056362,422,63
9057896,312,70
9091907,353,27
9110581,80,30
9117486,139,46
9140221,422,66
9176696,52,27
9227323,1236,34
9235217,444,44
9236333,129,24
9288847,129,25
9295001,255,26
9311706,289,69
9391624,230,67
9402708,160,28
9434422,542,29
9442234,167,26
9449544,435,72
9464879,58,24
9508853,366,40
9542753,84,37
9549313,252,83
9581999,375,24
9637883,70,24
9670203,236,43
9671332,50,27
9686563,349,29
9692667,207,24
9767052,322,45
9778355,101,25
9780138,66,26
9791359,263,38
9803326,321,30
9812106,262,42
9820894,55,40
9832301,474,29
9834670,88,25
9850369,124,44
9903242,437,96
9929388,128,27
9938207,733,235
9951547,126,31
10034686,354,33
10042233,723,25
10052235,341,54
10083823,546,45
10106974,196,50
10113723,223,25
10153440,96,40
10161934,72,37
10198993,162,94
10208931,218,45
10287223,4080,110
10299740,263,29
10300660,129,33
10329711,761,95
